标准整编时间,情报出现时间,情报上报时间,标准融合时间,开始融合时间,融合结束时间,发布标准时间,情报发布时间,情报多源性,战场复杂性,整编得分,融合得分,发布得分,客观得分,主观得分,综合得分
30.0,111.0,123.0,30.0,135.0,252.0,547.0,416.0,0.8,0.8,0.3,0.07692307692307691,0.1,0.4769230769230769,0.24,0.7169230769230769
30.0,9.0,96.0,30.0,110.0,162.0,547.0,416.0,0.8,0.8,0.10344827586206896,0.17307692307692304,0.1,0.37652519893899206,0.24,0.616525198938992
30.0,60.0,94.0,30.0,95.0,134.0,547.0,416.0,0.8,0.8,0.2647058823529412,0.23076923076923078,0.1,0.5954751131221719,0.24,0.8354751131221719
30.0,68.0,81.0,30.0,92.0,139.0,547.0,416.0,0.8,0.8,0.3,0.19148936170212766,0.1,0.5914893617021276,0.24,0.8314893617021276
30.0,95.0,205.0,30.0,234.0,265.0,547.0,416.0,0.8,0.8,0.0818181818181818,0.2903225806451613,0.1,0.47214076246334313,0.24,0.7121407624633431
30.0,94.0,212.0,30.0,232.0,261.0,547.0,416.0,0.8,0.8,0.07627118644067796,0.3,0.1,0.4762711864406779,0.24,0.7162711864406779
30.0,37.0,138.0,30.0,139.0,157.0,547.0,416.0,0.8,0.8,0.0891089108910891,0.3,0.1,0.4891089108910891,0.24,0.7291089108910891
30.0,29.0,106.0,30.0,121.0,178.0,547.0,416.0,0.8,0.8,0.11688311688311688,0.15789473684210525,0.1,0.3747778537252221,0.24,0.6147778537252221
30.0,20.0,121.0,30.0,136.0,172.0,547.0,416.0,0.8,0.8,0.0891089108910891,0.25,0.1,0.43910891089108905,0.24,0.679108910891089
30.0,52.0,60.0,30.0,67.0,117.0,547.0,416.0,0.8,0.8,0.3,0.18,0.1,0.58,0.24,0.82
30.0,74.0,166.0,30.0,183.0,277.0,547.0,416.0,0.8,0.8,0.09782608695652174,0.09574468085106383,0.1,0.2935707678075856,0.24,0.5335707678075856
30.0,21.0,67.0,30.0,72.0,91.0,547.0,416.0,0.8,0.8,0.1956521739130435,0.3,0.1,0.5956521739130435,0.24,0.8356521739130435
30.0,77.0,80.0,30.0,83.0,169.0,547.0,416.0,0.8,0.8,0.3,0.10465116279069768,0.1,0.5046511627906977,0.24,0.7446511627906977
30.0,81.0,95.0,30.0,101.0,150.0,547.0,416.0,0.8,0.8,0.3,0.1836734693877551,0.1,0.5836734693877551,0.24,0.8236734693877551
30.0,13.0,29.0,30.0,33.0,78.0,547.0,416.0,0.8,0.8,0.3,0.19999999999999998,0.1,0.6,0.24,0.84
30.0,100.0,187.0,30.0,197.0,260.0,547.0,416.0,0.8,0.8,0.10344827586206896,0.14285714285714285,0.1,0.34630541871921183,0.24,0.5863054187192118
30.0,41.0,46.0,30.0,54.0,96.0,547.0,416.0,0.8,0.8,0.3,0.21428571428571427,0.1,0.6142857142857142,0.24,0.8542857142857142
30.0,46.0,58.0,30.0,87.0,189.0,547.0,416.0,0.8,0.8,0.3,0.08823529411764706,0.1,0.4882352941176471,0.24,0.7282352941176471
30.0,116.0,138.0,30.0,162.0,237.0,547.0,416.0,0.8,0.8,0.3,0.12,0.1,0.52,0.24,0.76
30.0,67.0,155.0,30.0,177.0,214.0,547.0,416.0,0.8,0.8,0.10227272727272727,0.24324324324324326,0.1,0.44551597051597047,0.24,0.6855159705159705
30.0,104.0,189.0,30.0,203.0,311.0,547.0,416.0,0.8,0.8,0.10588235294117647,0.08333333333333333,0.1,0.2892156862745098,0.24,0.5292156862745098
30.0,26.0,116.0,30.0,145.0,187.0,547.0,416.0,0.8,0.8,0.09999999999999999,0.21428571428571427,0.1,0.41428571428571426,0.24,0.6542857142857142
30.0,10.0,63.0,30.0,84.0,97.0,547.0,416.0,0.8,0.8,0.16981132075471697,0.3,0.1,0.569811320754717,0.24,0.809811320754717
30.0,83.0,130.0,30.0,137.0,170.0,547.0,416.0,0.8,0.8,0.19148936170212766,0.2727272727272727,0.1,0.5642166344294004,0.24,0.8042166344294004
30.0,31.0,110.0,30.0,118.0,229.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.08108108108108109,0.1,0.29500513171399245,0.24,0.5350051317139924
30.0,90.0,169.0,30.0,182.0,289.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.08411214953271028,0.1,0.2980362001656217,0.24,0.5380362001656217
30.0,94.0,161.0,30.0,166.0,280.0,547.0,416.0,0.8,0.8,0.13432835820895522,0.07894736842105263,0.1,0.31327572663000786,0.24,0.5532757266300079
30.0,82.0,100.0,30.0,104.0,208.0,547.0,416.0,0.8,0.8,0.3,0.08653846153846152,0.1,0.4865384615384615,0.24,0.7265384615384615
30.0,104.0,192.0,30.0,215.0,318.0,547.0,416.0,0.8,0.8,0.10227272727272727,0.08737864077669902,0.1,0.28965136804942626,0.24,0.5296513680494263
30.0,114.0,181.0,30.0,192.0,269.0,547.0,416.0,0.8,0.8,0.13432835820895522,0.11688311688311688,0.1,0.35121147509207207,0.24,0.5912114750920721
30.0,107.0,197.0,30.0,212.0,285.0,547.0,416.0,0.8,0.8,0.09999999999999999,0.1232876712328767,0.1,0.3232876712328767,0.24,0.5632876712328767
30.0,18.0,82.0,30.0,105.0,146.0,547.0,416.0,0.8,0.8,0.140625,0.21951219512195122,0.1,0.46013719512195117,0.24,0.7001371951219512
30.0,10.0,71.0,30.0,93.0,148.0,547.0,416.0,0.8,0.8,0.14754098360655737,0.1636363636363636,0.1,0.411177347242921,0.24,0.651177347242921
30.0,12.0,25.0,30.0,29.0,68.0,547.0,416.0,0.8,0.8,0.3,0.23076923076923078,0.1,0.6307692307692307,0.24,0.8707692307692307
30.0,108.0,221.0,30.0,229.0,272.0,547.0,416.0,0.8,0.8,0.07964601769911504,0.20930232558139536,0.1,0.3889483432805104,0.24,0.6289483432805104
30.0,25.0,76.0,30.0,97.0,124.0,547.0,416.0,0.8,0.8,0.17647058823529413,0.3,0.1,0.5764705882352941,0.24,0.8164705882352941
30.0,45.0,102.0,30.0,114.0,149.0,547.0,416.0,0.8,0.8,0.15789473684210525,0.2571428571428571,0.1,0.5150375939849624,0.24,0.7550375939849624
30.0,98.0,215.0,30.0,220.0,319.0,547.0,416.0,0.8,0.8,0.07692307692307691,0.09090909090909091,0.1,0.2678321678321678,0.24,0.5078321678321678
30.0,84.0,117.0,30.0,137.0,234.0,547.0,416.0,0.8,0.8,0.2727272727272727,0.09278350515463918,0.1,0.46551077788191186,0.24,0.7055107778819119
30.0,27.0,107.0,30.0,129.0,178.0,547.0,416.0,0.8,0.8,0.11249999999999999,0.1836734693877551,0.1,0.3961734693877551,0.24,0.6361734693877551
30.0,90.0,142.0,30.0,147.0,238.0,547.0,416.0,0.8,0.8,0.17307692307692304,0.0989010989010989,0.1,0.371978021978022,0.24,0.611978021978022
30.0,102.0,215.0,30.0,234.0,272.0,547.0,416.0,0.8,0.8,0.07964601769911504,0.23684210526315788,0.1,0.4164881229622729,0.24,0.6564881229622729
30.0,70.0,186.0,30.0,201.0,277.0,547.0,416.0,0.8,0.8,0.07758620689655173,0.11842105263157894,0.1,0.2960072595281307,0.24,0.5360072595281307
30.0,112.0,182.0,30.0,196.0,227.0,547.0,416.0,0.8,0.8,0.12857142857142856,0.2903225806451613,0.1,0.5188940092165899,0.24,0.7588940092165899
30.0,104.0,210.0,30.0,220.0,241.0,547.0,416.0,0.8,0.8,0.08490566037735849,0.3,0.1,0.4849056603773585,0.24,0.7249056603773585
30.0,5.0,20.0,30.0,27.0,144.0,547.0,416.0,0.8,0.8,0.3,0.07692307692307691,0.1,0.4769230769230769,0.24,0.7169230769230769
30.0,44.0,86.0,30.0,93.0,172.0,547.0,416.0,0.8,0.8,0.21428571428571427,0.11392405063291139,0.1,0.4282097649186256,0.24,0.6682097649186256
30.0,89.0,121.0,30.0,134.0,252.0,547.0,416.0,0.8,0.8,0.28125,0.07627118644067796,0.1,0.45752118644067796,0.24,0.697521186440678
30.0,32.0,44.0,30.0,44.0,88.0,547.0,416.0,0.8,0.8,0.3,0.20454545454545453,0.1,0.6045454545454545,0.24,0.8445454545454545
30.0,112.0,117.0,30.0,118.0,182.0,547.0,416.0,0.8,0.8,0.3,0.140625,0.1,0.540625,0.24,0.780625
30.0,39.0,120.0,30.0,148.0,213.0,547.0,416.0,0.8,0.8,0.1111111111111111,0.13846153846153847,0.1,0.34957264957264955,0.24,0.5895726495726495
30.0,57.0,107.0,30.0,112.0,162.0,547.0,416.0,0.8,0.8,0.18,0.18,0.1,0.45999999999999996,0.24,0.7
30.0,16.0,105.0,30.0,123.0,227.0,547.0,416.0,0.8,0.8,0.10112359550561797,0.08653846153846152,0.1,0.28766205704407954,0.24,0.5276620570440795
30.0,111.0,149.0,30.0,150.0,254.0,547.0,416.0,0.8,0.8,0.23684210526315788,0.08653846153846152,0.1,0.4233805668016194,0.24,0.6633805668016194
30.0,73.0,124.0,30.0,132.0,237.0,547.0,416.0,0.8,0.8,0.17647058823529413,0.0857142857142857,0.1,0.3621848739495799,0.24,0.6021848739495799
30.0,16.0,87.0,30.0,109.0,168.0,547.0,416.0,0.8,0.8,0.1267605633802817,0.15254237288135591,0.1,0.3793029362616376,0.24,0.6193029362616376
30.0,14.0,93.0,30.0,93.0,142.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.1836734693877551,0.1,0.3975975200206665,0.24,0.6375975200206665
30.0,106.0,170.0,30.0,170.0,279.0,547.0,416.0,0.8,0.8,0.140625,0.08256880733944955,0.1,0.3231938073394496,0.24,0.5631938073394496
30.0,37.0,109.0,30.0,130.0,200.0,547.0,416.0,0.8,0.8,0.125,0.12857142857142856,0.1,0.35357142857142854,0.24,0.5935714285714285
30.0,57.0,146.0,30.0,147.0,153.0,547.0,416.0,0.8,0.8,0.10112359550561797,0.3,0.1,0.5011235955056179,0.24,0.7411235955056179
30.0,37.0,125.0,30.0,139.0,223.0,547.0,416.0,0.8,0.8,0.10227272727272727,0.10714285714285714,0.1,0.30941558441558437,0.24,0.5494155844155844
30.0,33.0,36.0,30.0,65.0,95.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,50.0,58.0,30.0,77.0,97.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,25.0,60.0,30.0,71.0,154.0,547.0,416.0,0.8,0.8,0.2571428571428571,0.10843373493975904,0.1,0.46557659208261615,0.24,0.7055765920826161
30.0,4.0,69.0,30.0,75.0,121.0,547.0,416.0,0.8,0.8,0.13846153846153847,0.1956521739130435,0.1,0.43411371237458196,0.24,0.674113712374582
30.0,82.0,122.0,30.0,139.0,168.0,547.0,416.0,0.8,0.8,0.22499999999999998,0.3,0.1,0.6249999999999999,0.24,0.8649999999999999
30.0,30.0,138.0,30.0,163.0,212.0,547.0,416.0,0.8,0.8,0.08333333333333333,0.1836734693877551,0.1,0.36700680272108843,0.24,0.6070068027210884
30.0,90.0,204.0,30.0,210.0,296.0,547.0,416.0,0.8,0.8,0.07894736842105263,0.10465116279069768,0.1,0.28359853121175027,0.24,0.5235985312117503
30.0,97.0,210.0,30.0,214.0,251.0,547.0,416.0,0.8,0.8,0.07964601769911504,0.24324324324324326,0.1,0.42288926094235835,0.24,0.6628892609423583
30.0,34.0,71.0,30.0,86.0,198.0,547.0,416.0,0.8,0.8,0.24324324324324326,0.08035714285714285,0.1,0.4236003861003861,0.24,0.6636003861003861
30.0,114.0,190.0,30.0,218.0,220.0,547.0,416.0,0.8,0.8,0.11842105263157894,0.3,0.1,0.5184210526315789,0.24,0.7584210526315789
30.0,21.0,84.0,30.0,88.0,113.0,547.0,416.0,0.8,0.8,0.14285714285714285,0.3,0.1,0.5428571428571428,0.24,0.7828571428571428
30.0,14.0,20.0,30.0,40.0,109.0,547.0,416.0,0.8,0.8,0.3,0.13043478260869565,0.1,0.5304347826086956,0.24,0.7704347826086956
30.0,111.0,114.0,30.0,124.0,134.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,66.0,98.0,30.0,123.0,176.0,547.0,416.0,0.8,0.8,0.28125,0.16981132075471697,0.1,0.5510613207547169,0.24,0.7910613207547169
30.0,18.0,97.0,30.0,117.0,236.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.07563025210084033,0.1,0.2895543027337517,0.24,0.5295543027337517
30.0,58.0,160.0,30.0,187.0,241.0,547.0,416.0,0.8,0.8,0.08823529411764706,0.16666666666666666,0.1,0.3549019607843137,0.24,0.5949019607843137
30.0,79.0,110.0,30.0,127.0,167.0,547.0,416.0,0.8,0.8,0.2903225806451613,0.22499999999999998,0.1,0.6153225806451613,0.24,0.8553225806451613
30.0,66.0,114.0,30.0,127.0,134.0,547.0,416.0,0.8,0.8,0.1875,0.3,0.1,0.5875,0.24,0.8275
30.0,50.0,133.0,30.0,153.0,208.0,547.0,416.0,0.8,0.8,0.10843373493975904,0.1636363636363636,0.1,0.3720700985761226,0.24,0.6120700985761226
30.0,113.0,135.0,30.0,162.0,257.0,547.0,416.0,0.8,0.8,0.3,0.09473684210526315,0.1,0.49473684210526314,0.24,0.7347368421052631
30.0,23.0,28.0,30.0,45.0,89.0,547.0,416.0,0.8,0.8,0.3,0.20454545454545453,0.1,0.6045454545454545,0.24,0.8445454545454545
30.0,98.0,213.0,30.0,239.0,358.0,547.0,416.0,0.8,0.8,0.07826086956521738,0.07563025210084033,0.1,0.25389112166605776,0.24,0.49389112166605775
30.0,7.0,86.0,30.0,102.0,186.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.10714285714285714,0.1,0.3210669077757685,0.24,0.5610669077757685
30.0,67.0,111.0,30.0,125.0,175.0,547.0,416.0,0.8,0.8,0.20454545454545453,0.18,0.1,0.4845454545454545,0.24,0.7245454545454545
30.0,84.0,188.0,30.0,213.0,332.0,547.0,416.0,0.8,0.8,0.08653846153846152,0.07563025210084033,0.1,0.26216871363930183,0.24,0.5021687136393018
30.0,30.0,94.0,30.0,97.0,148.0,547.0,416.0,0.8,0.8,0.140625,0.17647058823529413,0.1,0.41709558823529413,0.24,0.6570955882352941
30.0,9.0,99.0,30.0,110.0,202.0,547.0,416.0,0.8,0.8,0.09999999999999999,0.09782608695652174,0.1,0.29782608695652174,0.24,0.5378260869565217
30.0,60.0,147.0,30.0,157.0,234.0,547.0,416.0,0.8,0.8,0.10344827586206896,0.11688311688311688,0.1,0.32033139274518585,0.24,0.5603313927451858
30.0,99.0,152.0,30.0,179.0,241.0,547.0,416.0,0.8,0.8,0.16981132075471697,0.14516129032258066,0.1,0.41497261107729766,0.24,0.6549726110772977
30.0,94.0,122.0,30.0,142.0,199.0,547.0,416.0,0.8,0.8,0.3,0.15789473684210525,0.1,0.5578947368421052,0.24,0.7978947368421052
30.0,44.0,52.0,30.0,74.0,140.0,547.0,416.0,0.8,0.8,0.3,0.13636363636363635,0.1,0.5363636363636364,0.24,0.7763636363636364
30.0,8.0,81.0,30.0,90.0,197.0,547.0,416.0,0.8,0.8,0.1232876712328767,0.08411214953271028,0.1,0.30739982076558703,0.24,0.547399820765587
30.0,23.0,65.0,30.0,65.0,136.0,547.0,416.0,0.8,0.8,0.21428571428571427,0.1267605633802817,0.1,0.4410462776659959,0.24,0.6810462776659959
30.0,18.0,97.0,30.0,123.0,125.0,547.0,416.0,0.8,0.8,0.11392405063291139,0.3,0.1,0.5139240506329114,0.24,0.7539240506329113
30.0,14.0,113.0,30.0,140.0,247.0,547.0,416.0,0.8,0.8,0.09090909090909091,0.08411214953271028,0.1,0.2750212404418012,0.24,0.5150212404418012
30.0,13.0,21.0,30.0,31.0,50.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,65.0,72.0,30.0,74.0,100.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,72.0,97.0,30.0,107.0,124.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,31.0,87.0,30.0,100.0,192.0,547.0,416.0,0.8,0.8,0.1607142857142857,0.09782608695652174,0.1,0.3585403726708074,0.24,0.5985403726708074
30.0,43.0,135.0,30.0,140.0,190.0,547.0,416.0,0.8,0.8,0.09782608695652174,0.18,0.1,0.37782608695652176,0.24,0.6178260869565217
30.0,36.0,51.0,30.0,72.0,164.0,547.0,416.0,0.8,0.8,0.3,0.09782608695652174,0.1,0.49782608695652175,0.24,0.7378260869565217
30.0,35.0,45.0,30.0,45.0,124.0,547.0,416.0,0.8,0.8,0.3,0.11392405063291139,0.1,0.5139240506329114,0.24,0.7539240506329113
30.0,47.0,129.0,30.0,139.0,168.0,547.0,416.0,0.8,0.8,0.10975609756097561,0.3,0.1,0.5097560975609756,0.24,0.7497560975609756
30.0,93.0,145.0,30.0,156.0,263.0,547.0,416.0,0.8,0.8,0.17307692307692304,0.08411214953271028,0.1,0.3571890726096333,0.24,0.5971890726096333
30.0,66.0,166.0,30.0,192.0,299.0,547.0,416.0,0.8,0.8,0.09,0.08411214953271028,0.1,0.27411214953271024,0.24,0.5141121495327102
30.0,41.0,100.0,30.0,109.0,180.0,547.0,416.0,0.8,0.8,0.15254237288135591,0.1267605633802817,0.1,0.3793029362616376,0.24,0.6193029362616376
30.0,14.0,92.0,30.0,111.0,169.0,547.0,416.0,0.8,0.8,0.11538461538461539,0.15517241379310345,0.1,0.3705570291777188,0.24,0.6105570291777188
30.0,68.0,107.0,30.0,118.0,181.0,547.0,416.0,0.8,0.8,0.23076923076923078,0.14285714285714285,0.1,0.4736263736263736,0.24,0.7136263736263736
30.0,27.0,124.0,30.0,126.0,223.0,547.0,416.0,0.8,0.8,0.09278350515463918,0.09278350515463918,0.1,0.28556701030927834,0.24,0.5255670103092783
30.0,26.0,50.0,30.0,62.0,167.0,547.0,416.0,0.8,0.8,0.3,0.0857142857142857,0.1,0.48571428571428565,0.24,0.7257142857142856
30.0,14.0,44.0,30.0,59.0,167.0,547.0,416.0,0.8,0.8,0.3,0.08333333333333333,0.1,0.4833333333333333,0.24,0.7233333333333333
30.0,52.0,161.0,30.0,161.0,208.0,547.0,416.0,0.8,0.8,0.08256880733944955,0.19148936170212766,0.1,0.3740581690415772,0.24,0.6140581690415772
30.0,92.0,97.0,30.0,126.0,199.0,547.0,416.0,0.8,0.8,0.3,0.1232876712328767,0.1,0.5232876712328767,0.24,0.7632876712328767
30.0,21.0,51.0,30.0,73.0,112.0,547.0,416.0,0.8,0.8,0.3,0.23076923076923078,0.1,0.6307692307692307,0.24,0.8707692307692307
30.0,82.0,174.0,30.0,196.0,210.0,547.0,416.0,0.8,0.8,0.09782608695652174,0.3,0.1,0.49782608695652175,0.24,0.7378260869565217
30.0,115.0,230.0,30.0,246.0,342.0,547.0,416.0,0.8,0.8,0.07826086956521738,0.09375,0.1,0.27201086956521736,0.24,0.5120108695652174
30.0,13.0,63.0,30.0,87.0,168.0,547.0,416.0,0.8,0.8,0.18,0.1111111111111111,0.1,0.3911111111111111,0.24,0.6311111111111111
30.0,23.0,68.0,30.0,69.0,168.0,547.0,416.0,0.8,0.8,0.19999999999999998,0.09090909090909091,0.1,0.3909090909090909,0.24,0.6309090909090909
30.0,47.0,124.0,30.0,132.0,200.0,547.0,416.0,0.8,0.8,0.11688311688311688,0.1323529411764706,0.1,0.34923605805958746,0.24,0.5892360580595875
30.0,49.0,157.0,30.0,171.0,212.0,547.0,416.0,0.8,0.8,0.08333333333333333,0.21951219512195122,0.1,0.40284552845528454,0.24,0.6428455284552845
30.0,99.0,164.0,30.0,165.0,237.0,547.0,416.0,0.8,0.8,0.13846153846153847,0.125,0.1,0.3634615384615385,0.24,0.6034615384615385
30.0,85.0,178.0,30.0,189.0,260.0,547.0,416.0,0.8,0.8,0.0967741935483871,0.1267605633802817,0.1,0.3235347569286688,0.24,0.5635347569286688
30.0,57.0,80.0,30.0,104.0,149.0,547.0,416.0,0.8,0.8,0.3,0.19999999999999998,0.1,0.6,0.24,0.84
30.0,104.0,178.0,30.0,191.0,216.0,547.0,416.0,0.8,0.8,0.12162162162162163,0.3,0.1,0.5216216216216216,0.24,0.7616216216216216
30.0,119.0,208.0,30.0,235.0,239.0,547.0,416.0,0.8,0.8,0.10112359550561797,0.3,0.1,0.5011235955056179,0.24,0.7411235955056179
30.0,110.0,178.0,30.0,181.0,242.0,547.0,416.0,0.8,0.8,0.1323529411764706,0.14754098360655737,0.1,0.37989392478302797,0.24,0.619893924783028
30.0,115.0,215.0,30.0,215.0,242.0,547.0,416.0,0.8,0.8,0.09,0.3,0.1,0.49,0.24,0.73
30.0,30.0,122.0,30.0,130.0,204.0,547.0,416.0,0.8,0.8,0.09782608695652174,0.12162162162162163,0.1,0.3194477085781434,0.24,0.5594477085781434
30.0,16.0,42.0,30.0,46.0,165.0,547.0,416.0,0.8,0.8,0.3,0.07563025210084033,0.1,0.4756302521008403,0.24,0.7156302521008403
30.0,36.0,148.0,30.0,176.0,236.0,547.0,416.0,0.8,0.8,0.08035714285714285,0.15,0.1,0.33035714285714285,0.24,0.5703571428571428
30.0,119.0,214.0,30.0,222.0,304.0,547.0,416.0,0.8,0.8,0.09473684210526315,0.10975609756097561,0.1,0.3044929396662388,0.24,0.5444929396662388
30.0,31.0,89.0,30.0,110.0,113.0,547.0,416.0,0.8,0.8,0.15517241379310345,0.3,0.1,0.5551724137931034,0.24,0.7951724137931034
30.0,38.0,99.0,30.0,103.0,186.0,547.0,416.0,0.8,0.8,0.14754098360655737,0.10843373493975904,0.1,0.35597471854631646,0.24,0.5959747185463165
30.0,85.0,143.0,30.0,165.0,183.0,547.0,416.0,0.8,0.8,0.15517241379310345,0.3,0.1,0.5551724137931034,0.24,0.7951724137931034
30.0,53.0,141.0,30.0,154.0,254.0,547.0,416.0,0.8,0.8,0.10227272727272727,0.09,0.1,0.29227272727272724,0.24,0.5322727272727272
30.0,26.0,46.0,30.0,66.0,170.0,547.0,416.0,0.8,0.8,0.3,0.08653846153846152,0.1,0.4865384615384615,0.24,0.7265384615384615
30.0,46.0,50.0,30.0,60.0,120.0,547.0,416.0,0.8,0.8,0.3,0.15,0.1,0.5499999999999999,0.24,0.7899999999999999
30.0,79.0,141.0,30.0,160.0,232.0,547.0,416.0,0.8,0.8,0.14516129032258066,0.125,0.1,0.3701612903225806,0.24,0.6101612903225806
30.0,79.0,145.0,30.0,166.0,278.0,547.0,416.0,0.8,0.8,0.13636363636363635,0.08035714285714285,0.1,0.31672077922077924,0.24,0.5567207792207792
30.0,72.0,91.0,30.0,103.0,164.0,547.0,416.0,0.8,0.8,0.3,0.14754098360655737,0.1,0.5475409836065573,0.24,0.7875409836065573
30.0,82.0,156.0,30.0,185.0,272.0,547.0,416.0,0.8,0.8,0.12162162162162163,0.10344827586206896,0.1,0.32506989748369064,0.24,0.5650698974836906
30.0,106.0,117.0,30.0,121.0,197.0,547.0,416.0,0.8,0.8,0.3,0.11842105263157894,0.1,0.5184210526315789,0.24,0.7584210526315789
30.0,54.0,137.0,30.0,153.0,224.0,547.0,416.0,0.8,0.8,0.10843373493975904,0.1267605633802817,0.1,0.3351942983200408,0.24,0.5751942983200408
30.0,37.0,44.0,30.0,64.0,182.0,547.0,416.0,0.8,0.8,0.3,0.07627118644067796,0.1,0.4762711864406779,0.24,0.7162711864406779
30.0,19.0,47.0,30.0,50.0,128.0,547.0,416.0,0.8,0.8,0.3,0.11538461538461539,0.1,0.5153846153846153,0.24,0.7553846153846153
30.0,54.0,168.0,30.0,174.0,230.0,547.0,416.0,0.8,0.8,0.07894736842105263,0.1607142857142857,0.1,0.33966165413533833,0.24,0.5796616541353383
30.0,67.0,160.0,30.0,187.0,207.0,547.0,416.0,0.8,0.8,0.0967741935483871,0.3,0.1,0.49677419354838703,0.24,0.736774193548387
30.0,106.0,134.0,30.0,141.0,223.0,547.0,416.0,0.8,0.8,0.3,0.10975609756097561,0.1,0.5097560975609756,0.24,0.7497560975609756
30.0,116.0,182.0,30.0,188.0,205.0,547.0,416.0,0.8,0.8,0.13636363636363635,0.3,0.1,0.5363636363636364,0.24,0.7763636363636364
30.0,116.0,140.0,30.0,167.0,218.0,547.0,416.0,0.8,0.8,0.3,0.17647058823529413,0.1,0.5764705882352941,0.24,0.8164705882352941
30.0,45.0,137.0,30.0,138.0,254.0,547.0,416.0,0.8,0.8,0.09782608695652174,0.07758620689655173,0.1,0.2754122938530735,0.24,0.5154122938530734
30.0,90.0,156.0,30.0,172.0,191.0,547.0,416.0,0.8,0.8,0.13636363636363635,0.3,0.1,0.5363636363636364,0.24,0.7763636363636364
30.0,63.0,131.0,30.0,144.0,243.0,547.0,416.0,0.8,0.8,0.1323529411764706,0.09090909090909091,0.1,0.3232620320855615,0.24,0.5632620320855615
30.0,76.0,180.0,30.0,199.0,205.0,547.0,416.0,0.8,0.8,0.08653846153846152,0.3,0.1,0.4865384615384615,0.24,0.7265384615384615
30.0,82.0,180.0,30.0,196.0,215.0,547.0,416.0,0.8,0.8,0.09183673469387756,0.3,0.1,0.49183673469387756,0.24,0.7318367346938776
30.0,33.0,90.0,30.0,93.0,159.0,547.0,416.0,0.8,0.8,0.15789473684210525,0.13636363636363635,0.1,0.39425837320574164,0.24,0.6342583732057416
30.0,94.0,143.0,30.0,166.0,282.0,547.0,416.0,0.8,0.8,0.1836734693877551,0.07758620689655173,0.1,0.3612596762843069,0.24,0.6012596762843069
30.0,77.0,147.0,30.0,170.0,202.0,547.0,416.0,0.8,0.8,0.12857142857142856,0.28125,0.1,0.5098214285714285,0.24,0.7498214285714285
30.0,34.0,35.0,30.0,35.0,47.0,547.0,416.0,0.8,0.8,0.3,0.3,0.1,0.7,0.24,0.94
30.0,3.0,92.0,30.0,107.0,113.0,547.0,416.0,0.8,0.8,0.10112359550561797,0.3,0.1,0.5011235955056179,0.24,0.7411235955056179
30.0,16.0,19.0,30.0,26.0,106.0,547.0,416.0,0.8,0.8,0.3,0.11249999999999999,0.1,0.5125,0.24,0.7525
30.0,106.0,161.0,30.0,172.0,241.0,547.0,416.0,0.8,0.8,0.1636363636363636,0.13043478260869565,0.1,0.39407114624505923,0.24,0.6340711462450592
30.0,99.0,106.0,30.0,114.0,195.0,547.0,416.0,0.8,0.8,0.3,0.1111111111111111,0.1,0.5111111111111111,0.24,0.7511111111111111
30.0,111.0,230.0,30.0,245.0,324.0,547.0,416.0,0.8,0.8,0.07563025210084033,0.11392405063291139,0.1,0.2895543027337517,0.24,0.5295543027337517
30.0,63.0,99.0,30.0,112.0,126.0,547.0,416.0,0.8,0.8,0.25,0.3,0.1,0.65,0.24,0.89
30.0,40.0,138.0,30.0,139.0,224.0,547.0,416.0,0.8,0.8,0.09183673469387756,0.10588235294117647,0.1,0.29771908763505406,0.24,0.537719087635054
30.0,76.0,190.0,30.0,214.0,284.0,547.0,416.0,0.8,0.8,0.07894736842105263,0.12857142857142856,0.1,0.3075187969924812,0.24,0.5475187969924812
30.0,99.0,147.0,30.0,154.0,236.0,547.0,416.0,0.8,0.8,0.1875,0.10975609756097561,0.1,0.3972560975609756,0.24,0.6372560975609756
30.0,70.0,139.0,30.0,145.0,236.0,547.0,416.0,0.8,0.8,0.13043478260869565,0.0989010989010989,0.1,0.32933588150979454,0.24,0.5693358815097945
30.0,23.0,127.0,30.0,154.0,251.0,547.0,416.0,0.8,0.8,0.08653846153846152,0.09278350515463918,0.1,0.2793219666931007,0.24,0.5193219666931007
30.0,64.0,171.0,30.0,183.0,187.0,547.0,416.0,0.8,0.8,0.08411214953271028,0.3,0.1,0.4841121495327103,0.24,0.7241121495327103
30.0,90.0,137.0,30.0,151.0,270.0,547.0,416.0,0.8,0.8,0.19148936170212766,0.07563025210084033,0.1,0.367119613802968,0.24,0.607119613802968
